"ID_NUM","YR_CDE","YEAR_TYPE","CASH_GIFT_NUM","CASH_GIFT_AMT","PROMISE_NUM","PROMISE_AMT","PROMISE_PMT_NUM","PROMISE_PMT_AMT","MATCH_GIFT_NUM","MATCH_GIFT_AMT","MATCH_PMT_NUM","MATCH_PMT_AMT","SOFT_CREDIT_NUM","SOFT_CREDIT_AMT","NON_CASH_NUM","NON_CASH_AMT","GIFTS_NUM","GIFTS_AMT","DEFER_NUM","DEFER_AMT","DEFER_PMT_NUM","DEFER_PMT_AMT","DON_RESTR_NUM","DON_RESTR_AMT","ORG_RESTR_NUM","ORG_RESTR_AMT","FIRST_GIFT_DTE","FIRST_GIFT_AMT","LAST_GIFT_DTE","LAST_GIFT_AMT","LARGEST_GIFT_DTE","LARGEST_GIFT_AMT","SMALLEST_GIFT_DTE","SMALLEST_GIFT_AMT","USER_NAME","JOB_NAME","JOB_TIME"
"5540","2022","F","1","150.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","150.00","0","0.00","0","0.00","0","0.00","0","0.00","4/27/2023 12:00:00 AM","150.00","4/27/2023 12:00:00 AM","150.00","4/27/2023 12:00:00 AM","150.00","4/27/2023 12:00:00 AM","150.00","JCOVARRUBIAS","w_gift_entry","4/28/2023 12:43:05 PM"
"5545","2020","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","775.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","kroston","w_gift_entry","4/1/2021 4:24:02 PM"
"5562","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/10/2021 11:20:20 AM"
"5569","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/17/2021 10:50:03 AM"
"5620","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/27/2021 9:50:07 AM","1.00","4/27/2021 9:50:07 AM","1.00","4/27/2021 9:50:07 AM","1.00","4/27/2021 9:50:07 AM","1.00","drlynch","w_gift_entry","4/29/2021 9:24:39 AM"
"5651","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","drlynch","w_gift_entry","5/10/2021 8:13:11 AM"
"5657","2022","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","JCOVARRUBIAS","w_gift_entry","3/13/2023 11:38:09 AM"
"5658","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","drlynch","w_gift_entry","5/10/2021 8:05:08 AM"
"5664","2020","F","2","2.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","2.00","0","0.00","0","0.00","0","0.00","0","0.00","4/21/2021 11:56:24 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/21/2021 11:56:24 AM","1.00","drlynch","w_gift_entry","5/17/2021 10:21:47 AM"
"5666","2020","F","8","170.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","8","170.00","0","0.00","0","0.00","0","0.00","0","0.00","11/6/2020 2:54:05 PM","30.00","6/4/2021 8:53:56 AM","20.00","11/6/2020 2:54:05 PM","30.00","12/2/2020 12:00:00 AM","20.00","drlynch","w_gift_entry","6/4/2021 8:58:58 AM"
"5666","2021","F","13","260.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","13","260.00","0","0.00","0","0.00","0","0.00","0","0.00","7/2/2021 12:00:00 AM","20.00","6/2/2022 12:00:00 AM","20.00","6/2/2022 12:00:00 AM","20.00","7/2/2021 12:00:00 AM","20.00","JCOVARRUBIAS","w_gift_entry","6/6/2022 3:02:47 PM"
"5666","2022","F","10","200.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","10","200.00","0","0.00","0","0.00","0","0.00","0","0.00","7/19/2022 12:00:00 AM","20.00","4/4/2023 11:32:15 AM","20.00","4/4/2023 11:32:15 AM","20.00","7/19/2022 12:00:00 AM","20.00","JCOVARRUBIAS","w_gift_entry","4/4/2023 11:33:42 AM"
"5673","2020","F","2","2.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","2.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","5/7/2021 11:19:48 AM","1.00","4/23/2021 8:13:43 AM","1.00","5/7/2021 11:19:48 AM","1.00","drlynch","w_gift_entry","5/17/2021 11:08:01 AM"
"5686","2022","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","JCOVARRUBIAS","w_gift_entry","3/13/2023 11:38:23 AM"
"5694","2022","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","JCOVARRUBIAS","w_gift_entry","3/13/2023 11:38:24 AM"
"5696","2020","F","1","300.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","300.00","0","0.00","0","0.00","0","0.00","0","0.00","12/1/2020 3:34:49 PM","300.00","12/1/2020 3:34:49 PM","300.00","12/1/2020 3:34:49 PM","300.00","12/1/2020 3:34:49 PM","300.00","drlynch","w_gift_entry","12/2/2020 1:40:13 PM"
"5717","2020","F","1","68.75","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","68.75","0","0.00","0","0.00","0","0.00","0","0.00","6/14/2021 12:00:00 AM","68.75","6/14/2021 12:00:00 AM","68.75","6/14/2021 12:00:00 AM","68.75","6/14/2021 12:00:00 AM","68.75","drlynch","w_gift_entry","6/15/2021 11:07:18 AM"
"5721","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","drlynch","w_gift_entry","5/7/2021 12:04:43 PM"
"5733","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/10/2021 10:21:39 AM"
"5755","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/21/2021 11:56:24 AM","1.00","4/21/2021 11:56:24 AM","1.00","4/21/2021 11:56:24 AM","1.00","4/21/2021 11:56:24 AM","1.00","drlynch","w_gift_entry","4/21/2021 12:06:39 PM"
"5760","2020","F","1","150.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","150.00","0","0.00","0","0.00","0","0.00","0","0.00","3/17/2021 10:22:30 AM","150.00","3/17/2021 10:22:30 AM","150.00","3/17/2021 10:22:30 AM","150.00","3/17/2021 10:22:30 AM","150.00","drlynch","w_gift_entry","3/18/2021 4:54:33 PM"
"5760","2022","F","1","75.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","75.00","0","0.00","0","0.00","0","0.00","0","0.00","12/31/2022 12:00:00 AM","75.00","12/31/2022 12:00:00 AM","75.00","12/31/2022 12:00:00 AM","75.00","12/31/2022 12:00:00 AM","75.00","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:02:34 PM"
"5764","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","drlynch","w_gift_entry","6/7/2021 9:58:02 AM"
"5766","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","drlynch","w_gift_entry","5/7/2021 12:03:48 PM"
"5796","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","drlynch","w_gift_entry","6/7/2021 10:02:31 AM"
"5799","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","drlynch","w_gift_entry","6/7/2021 10:36:45 AM"
"5801","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","drlynch","w_gift_entry","5/10/2021 8:21:31 AM"
"5804","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/17/2021 10:27:27 AM"
"5818","2020","F","1","19.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","19.00","0","0.00","0","0.00","0","0.00","0","0.00","9/18/2020 6:23:29 PM","18.73","9/18/2020 6:23:29 PM","18.73","9/18/2020 6:23:29 PM","19.00","9/18/2020 6:23:29 PM","18.73","drlynch","w_gift_entry","9/19/2020 7:08:00 PM"
"5833","2020","F","1","200.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","200.00","0","0.00","0","0.00","0","0.00","0","0.00","12/2/2020 12:00:00 AM","200.00","12/2/2020 12:00:00 AM","200.00","12/2/2020 12:00:00 AM","200.00","12/2/2020 12:00:00 AM","200.00","drlynch","w_gift_entry","12/7/2020 1:43:39 PM"
"5833","2022","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","10/10/2022 10:57:25 AM","520.00","10/10/2022 10:57:25 AM","520.00","10/10/2022 10:57:25 AM","520.00","10/10/2022 10:57:25 AM","520.00","JCOVARRUBIAS","w_gift_entry","10/26/2022 3:28:55 PM"
"5834","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/10/2021 10:33:19 AM"
"5862","2021","F","3","798.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","798.00","0","0.00","0","0.00","0","0.00","0","0.00","11/3/2021 12:00:00 AM","500.00","3/19/2022 12:00:00 AM","149.00","11/3/2021 12:00:00 AM","500.00","3/2/2022 12:00:00 AM","149.00","JCOVARRUBIAS","w_gift_entry","3/31/2022 3:02:11 PM"
"5862","2022","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","JCOVARRUBIAS","w_gift_entry","3/13/2023 11:38:19 AM"
"5869","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/10/2021 11:30:20 AM"
"5890","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 12:00:00 AM","1.00","4/23/2021 12:00:00 AM","1.00","4/23/2021 12:00:00 AM","1.00","4/23/2021 12:00:00 AM","1.00","drlynch","w_gift_entry","5/17/2021 10:11:01 AM"
"5893","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/10/2021 11:49:16 AM"
"5900","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","drlynch","w_gift_entry","5/10/2021 8:14:41 AM"
"5908","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","drlynch","w_gift_entry","5/10/2021 8:02:20 AM"
"5915","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","drlynch","w_gift_entry","6/7/2021 10:56:25 AM"
"5928","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","drlynch","w_gift_entry","6/7/2021 9:59:15 AM"
"5934","2022","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","JCOVARRUBIAS","w_gift_entry","3/13/2023 11:37:36 AM"
"5940","2021","F","2","500.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","500.00","0","0.00","0","0.00","0","0.00","0","0.00","10/26/2021 12:00:00 AM","250.00","11/1/2021 12:00:00 AM","250.00","10/26/2021 12:00:00 AM","250.00","11/1/2021 12:00:00 AM","250.00","JCOVARRUBIAS","w_gift_entry","11/5/2021 1:42:45 PM"
"5940","2022","F","2","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","7/21/2022 12:00:00 AM","1000.00","3/17/2023 12:00:00 AM","1000.00","3/17/2023 12:00:00 AM","1000.00","7/21/2022 12:00:00 AM","1000.00","JCOVARRUBIAS","w_gift_entry","3/23/2023 12:00:19 PM"
"5949","2020","F","1","200.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","200.00","0","0.00","0","0.00","0","0.00","0","0.00","6/28/2021 9:36:09 AM","200.00","6/28/2021 9:36:09 AM","200.00","6/28/2021 9:36:09 AM","200.00","6/28/2021 9:36:09 AM","200.00","drlynch","w_gift_entry","6/30/2021 10:18:10 AM"
"5949","2022","F","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","3/10/2023 12:00:00 AM","100.00","3/10/2023 12:00:00 AM","100.00","3/10/2023 12:00:00 AM","100.00","3/10/2023 12:00:00 AM","100.00","JCOVARRUBIAS","w_gift_entry","3/13/2023 11:16:48 AM"
"5961","2022","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","JCOVARRUBIAS","w_gift_entry","3/13/2023 11:38:14 AM"
"5975","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/27/2021 9:50:07 AM","1.00","4/27/2021 9:50:07 AM","1.00","4/27/2021 9:50:07 AM","1.00","4/27/2021 9:50:07 AM","1.00","drlynch","w_gift_entry","4/30/2021 8:19:50 AM"
"5984","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/10/2021 9:56:35 AM"
"6002","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/21/2021 11:56:24 AM","1.00","4/21/2021 11:56:24 AM","1.00","4/21/2021 11:56:24 AM","1.00","4/21/2021 11:56:24 AM","1.00","drlynch","w_gift_entry","4/21/2021 12:38:53 PM"
"6022","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/10/2021 9:58:45 AM"
"6039","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/10/2021 11:25:30 AM"
"6052","2020","F","2","2.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","2.00","0","0.00","0","0.00","0","0.00","0","0.00","4/21/2021 11:56:24 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/21/2021 11:56:24 AM","1.00","drlynch","w_gift_entry","5/17/2021 9:00:06 AM"
"6085","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","drlynch","w_gift_entry","6/7/2021 10:45:59 AM"
"6114","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/17/2021 10:03:55 AM"
"6115","2022","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","JCOVARRUBIAS","w_gift_entry","3/13/2023 11:37:38 AM"
"6122","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/17/2021 10:47:21 AM"
"6151","2022","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","JCOVARRUBIAS","w_gift_entry","3/13/2023 11:38:26 AM"
"6164","2021","F","1","50.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","50.00","0","0.00","0","0.00","0","0.00","0","0.00","10/1/2021 3:41:24 PM","50.00","10/1/2021 3:41:24 PM","50.00","10/1/2021 3:41:24 PM","50.00","10/1/2021 3:41:24 PM","50.00","JCOVARRUBIAS","w_gift_entry","10/1/2021 3:42:35 PM"
"6164","2022","F","1","50.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","50.00","0","0.00","0","0.00","0","0.00","0","0.00","12/31/2022 12:00:00 AM","50.00","12/31/2022 12:00:00 AM","50.00","12/31/2022 12:00:00 AM","50.00","12/31/2022 12:00:00 AM","50.00","JCOVARRUBIAS","w_gift_entry","1/5/2023 5:13:20 PM"
"6166","2020","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","drlynch","w_gift_entry","3/24/2021 9:35:54 AM"
"6177","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/21/2021 11:56:24 AM","1.00","4/21/2021 11:56:24 AM","1.00","4/21/2021 11:56:24 AM","1.00","4/21/2021 11:56:24 AM","1.00","drlynch","w_gift_entry","4/21/2021 1:03:07 PM"
"6186","2020","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","10/29/2020 5:01:33 PM","100.00","10/29/2020 5:01:33 PM","100.00","10/29/2020 5:01:33 PM","100.00","10/29/2020 5:01:33 PM","100.00","drlynch","w_gift_entry","11/2/2020 8:37:21 AM"
"6225","2020","F","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","51.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","drlynch","w_gift_entry","5/17/2021 10:26:03 AM"
"6233","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/10/2021 11:21:21 AM"
"6242","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/10/2021 10:26:07 AM"
"6242","2022","F","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","3/17/2023 12:00:00 AM","100.00","3/17/2023 12:00:00 AM","100.00","3/17/2023 12:00:00 AM","100.00","3/17/2023 12:00:00 AM","100.00","JCOVARRUBIAS","w_gift_entry","3/23/2023 11:46:09 AM"
"6246","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","5/28/2021 12:00:00 AM","1.00","drlynch","w_gift_entry","6/7/2021 10:08:53 AM"
"6253","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","drlynch","w_gift_entry","5/7/2021 11:58:20 AM"
"6273","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/10/2021 10:30:59 AM"
"6277","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","drlynch","w_gift_entry","5/10/2021 8:03:43 AM"
"6284","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","5/7/2021 11:19:48 AM","1.00","drlynch","w_gift_entry","5/10/2021 7:55:18 AM"
"6301","2020","F","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1.00","0","0.00","0","0.00","0","0.00","0","0.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","4/23/2021 8:13:43 AM","1.00","drlynch","w_gift_entry","5/10/2021 11:46:51 AM"
